أبو بكر عبد الله ابن الشيخ أبي منصور محمد ابن الشيخ الكبير أبي الحسين أحمد بن محمد بن عبد الله بن النقور البغدادي، البزاز (المتوفى: 565هـ)	محمد بن أحمد بن الحسين	n
"نور الدين أبو الحسن على بن سلطان محمد القاري الهروي المعروف ""بملا على القاري"""	علي بن سلطان محمد القاري	y
أحمد بن أحمد بن عبد الله بن محمد، أبو العباس الغبريني (المتوفى: 714هـ)	أحمد بن عبد الله العمري	n
أبو القاسم عبد الله بن محمد بن عبد العزيز البغوي	عبد الله بن محمد البغوي	y
أبو الحسن الدارقطني	علي بن عمر بن أحمد الدارقطني أبو الحسن	y
أبو إسحاق إبراهيم بن إسحاق بن إبراهيم بن بشير بن عبد الله البغدادي الحربي (المتوفى: 285هـ)	إبراهيم بن إسحاق الحربي أبو إسحاق	y
جمال الدين أبي الفرج عبد الرحمن بن الجوزي	عبد الرحمن بن علي بن محمد الجوزي	y
أحمد بن علي بن ثابت أبو بكر الخطيب البغدادي	الخطيب البغدادي	y
أبو الحسين أحمد بن فارس زكريا	أحمد بن فارس بن زكريا بن محمد بن حبيب أبو الحسين الرازي	y
جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	عبد الرحمن بن علي بن الجوزي	y
أبو الحسن علي بن عمر بن محمد ابن الحسن بن شاذان الحميري البغدادي الحربي (المتوفى : 386هـ)	الحربي	n
صديق بن حسن بن علي القنوجي	محمد صديق حسن خان القنوجي	y
أبو البقاء عبد الله بن الحسين بن عبد الله العكبري (المتوفى: 616هـ)	أبو البقاء عبد الله بن الحسين بن عبد الله العكبري البغدادي محب الدين (المتوفى: 616هـ)	y
أبو الحسن، علاء الدين، علي بن خليل الطرابلسي الحنفي (المتوفى: 844هـ)	علي بن خليل الطرابلسي، أبو الحسن، علاء الدين (المتوفى : 844هـ)	y
أبو الفرج عبد الرحمن بن أبي الحسن الجوزي	أبو الفرج عبد الرحمن بن علي بن محمد القرشي	y
أبو الطيب محمد صديق خان بن حسن بن علي ابن لطف الله الحسيني البخاري القنوجي (المتوفى: 1307هـ)	صديق بن حسن القنوجي	y
أبو الطيب محمد صديق خان بن حسن بن علي ابن لطف الله الحسيني البخاري القنوجي (المتوفى: 1307هـ)	البخاري	n
أبو البقاء عبد الله بن الحسين العكبري	أبو البقاء عبد الله بن الحسين بن عبد الله العكبري (المتوفى: 616هـ)	y
أبو أحمد الحسن بن عبد الله العسكري (المتوفى : 382هـ)	العسكري	y
أبو منصور الثعالبي	الثعالبي	y
أبو الوليد محمد بن أحمد بن رشد القرطبي (المتوفى: 520هـ)	محمد بن أحمد بن محمد بن رشد القرطبي أبو الوليد	y
أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى : 458هـ)	أحمد بن الحسين بن علي بن موسى الخسروجردي الخراساني، أبو بكر البيهقي (المتوفى: 458هـ)	y
أبو الحسين محمد بن أحمد بن محمد بن علي الصيرفي، ابن الآبنوسي البغدادي (المتوفى: 457هـ)	البغدادي	n
أبو أحمد محمد بن محمد بن أحمد بن إسحاق النيسابوري الكرابيسي المعروف بالحاكم الكبير (المتوفى: 378هـ)	محمد بن أحمد بن إسحاق	n
أبو الفرج عبد الرحمن بن علي بن محمد القرشي	أبو الفرج عبد الرحمن بن علي بن محمد بن علي بن عبيد الله بن عبد الله بن هادي بن أحمد بن محمد بن جعفر الجوزي	y
أبي منصور عبد الملك بن محمد بن إسماعيل الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	y
أبو العباس أحمد بن أحمد الطبري	أبو العباس، أحمد بن عبد الله بن محمد، محب الدين الطبري (المتوفى: 694هـ)	n
أبو الحسين محمد بن المظفر بن موسى بن عيسى بن محمد البغدادي	محمد بن المظفر بن موسى بن عيسى، أبو الحسين البزاز البغدادي (المتوفى : 379هـ)	y
أبو العباس أحمد بن علي القلقشندي (المتوفى : 821هـ)	أبو العباس أحمد بن علي القلقشندي (المتوفى: 821هـ)	y
أحمد بن علي أبو بكر الخطيب البغدادي	أحمد بن علي بن ثابت الخطيب البغدادي	y
أحمد بن عمرو بن الضحاك أبو بكر الشيباني	عمرو بن أبي عاصم	y
أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي	أبو بكر أحمد بن علي بن ثابت الخطيب البغدادي (المتوفى: 463هـ)	y
أبو عبد الله محمد بن فتوح بن عبد الله الحميدي (المتوفى : 488هـ)	محمد بن عبد الله باجمعان	n
أحمد بن عاصم	أحمد بن عمرو بن أبي عاصم الضحاك أبو بكر	n
علي بن عمر أبو الحسن الدارقطني البغدادي	علي بن عمر بن أحمد بن مهدي أبو الحسن الدارقطني البغدادي	y
عبد الرحمن بن الجوزي أبو الفرج	عبد الرحمن بن علي بن الجوزي	y
أبو الفتح ضياء الدين نصر الله بن محمد بن محمد بن عبد الكريم المعروف بابن الأثير	نصر الله بن محمد بن محمد بن عبد الكريم الشيباني، الجزري، أبو الفتح، ضياء الدين، المعروف بابن الأثير الكاتب (المتوفى: 637هـ)	y
أبو إسحاق إبراهيم بن علي الشيرازي	إبراهيم بن علي بن يوسف الفيروزأبادي الشيرازي أبو إسحاق	y
أبو بكر أحمد بن سلمان بن الحسن بن إسرائيل بن يونس النجاد (المتوفى : 348هـ)	أبو بكر النجاد، أحمد بن سلمان بن الحسن بن إسرائيل بن يونس البغدادي (المتوفى: 348هـ)	y
أبو بكر بن أبي داود السجستاني عبد الله بن بن سليمان بن الأشعث	عبد الله بن سليمان الأشعث	y
[ينسب لـ] عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	الثعالبي	y
أبو الحسن تقي الدين علي بن عبد الكافي السبكي (المتوفى: 756هـ)	تاج الدين بن علي بن عبد الكافي السبكي	n
أبو العباس أحمد بن خالد بن محمد الناصري	شهاب الدين أبو العباس أحمد بن خالد بن محمد الناصري الدرعي الجعفري السلاوي (المتوفى: 1315هـ)	y
سليمان بن أحمد بن أيوب أبو القاسم الطبراني	سليمان بن أحمد بن أيوب بن مطير اللخمي الشامي، أبو القاسم الطبراني (المتوفى: 360هـ)	y
أبو الخير محمد بن أحمد بن محمد بن عمر بن القاسم بن عبد الله بن علي بن إسحاق بن سندار الأصبهاني، المقدر، المهندس، المؤذن، الصوفي، شهر بالباغبان. (المتوفى: 559هـ)	أحمد علي عبد الله	n
أبو النجا موسى بن أحمد، شرف الدين الحجاوي (المتوفى: 968هـ)	موسى بن أحمد بن موسى بن سالم بن عيسى بن سالم الحجاوي المقدسي، ثم الصالحي، شرف الدين، أبو النجا (المتوفى: 968هـ)	y
أبو منصور عبد الملك بن محمد بن إسماعيل الثعالبي	عبد الملك بن محمد بن إسماعيل أبو منصور الثعالبي (المتوفى: 429هـ)	y
أبو الحسن علي بن عمر بن محمد ابن الحسن بن شاذان الحميري البغدادي الحربي (المتوفى : 386هـ)	الحميري	n
أبو بكر عبد الله بن محمد بن أبي الدنيا	أبو بكر عبد الله بن محمد بن عبيد بن سفيان بن قيس البغدادي الأموي القرشي المعروف بابن أبي الدنيا (المتوفى: 281هـ)	y
أبو بكر محمد بن الحسين بن عبد الله الآجري البغدادي (المتوفى : 360هـ)	أبو بكر محمد بن الحسين بن عبد الله الآجري البغدادي (المتوفى: 360هـ)	y
